from;to;distancia;tiempo
49;48;1.67;00:06
49;49;0;00:00
49;50;7.02;00:16
49;51;0.37;00:02
49;52;20.28;00:31
49;53;2.91;00:07
49;54;27.1;00:36
49;55;12.07;00:24
49;56;10.89;00:22
49;57;1.6;00:05
49;58;1.83;00:06
49;59;27.55;00:38
49;60;2.75;00:10
49;61;23.4;00:37
49;62;20.45;00:30
49;63;28.17;00:40
49;64;3.7;00:08
49;65;2.93;00:08
49;66;21.3;00:34
49;67;2.56;00:06
49;68;20.87;00:31
49;69;2.46;00:07
49;70;12.24;00:24
49;71;1.78;00:06
49;72;12.22;00:23
49;73;2.82;00:07
49;74;23.17;00:38
49;75;12.32;00:24
49;76;21.29;00:33
49;77;28.94;00:41
49;78;23.41;00:33
49;79;4.58;00:11
49;80;29.34;00:42
49;81;21.14;00:29
49;82;12.98;00:25
49;83;21.87;00:30
49;84;22.45;00:32
49;85;17.04;00:31
49;86;5.19;00:13
49;87;22.61;00:37
49;88;29.38;00:40
49;89;23.37;00:38
49;90;13.26;00:26
49;91;3.93;00:10
49;92;14.18;00:28
49;93;22.46;00:33
49;94;23.67;00:39
49;95;5.49;00:14
49;96;19.61;00:38
49;97;4.68;00:12
49;98;7.68;00:16
49;99;29.36;00:40
49;100;4.93;00:12
49;101;16.88;00:32
49;102;5.71;00:14
49;103;22.23;00:41
49;104;19.61;00:39
49;105;5.23;00:14
49;106;4.58;00:12
49;107;17.3;00:32
49;108;20.53;00:40
49;109;17.89;00:34
49;110;19.32;00:37
49;111;16.17;00:30
49;112;20.44;00:40
49;113;19.97;00:39
49;114;30.54;00:42
49;115;29.24;00:40
49;116;6.41;00:17
49;117;17.43;00:34
49;118;22.43;00:41
49;119;29.43;00:40
49;120;30.26;00:41
49;121;17.25;00:34
49;122;17.68;00:34
49;123;22.61;00:30
49;124;5.82;00:14
49;125;6.8;00:18
49;126;7.12;00:18
49;127;21.65;00:40
49;128;7.22;00:15
49;129;20.57;00:36
49;130;7.35;00:19
49;131;6.31;00:14
49;132;6.88;00:18
49;133;16.37;00:31
49;134;21.64;00:40
49;135;21.16;00:39
49;136;14.65;00:29
49;137;21.31;00:40
49;138;7.94;00:15
49;139;12.49;00:27
49;140;21.42;00:40
49;141;14.66;00:29
49;142;18.13;00:35
49;143;14.64;00:28
49;144;20.25;00:36
49;145;16.3;00:31
49;146;17.92;00:33
49;147;8;00:17
49;148;7.49;00:18
49;149;9.74;00:22
49;150;17.29;00:33
49;151;7.69;00:18
49;152;13.98;00:27
49;153;23.8;00:41
49;154;17.59;00:35
49;155;9.6;00:21
49;156;39.31;00:37
49;157;13.84;00:27
49;158;19.19;00:35
49;159;9.05;00:21
49;160;25.32;00:44
49;161;23.6;00:40
49;162;25.12;00:43
49;163;8.55;00:16
49;164;19.42;00:35
49;165;15.23;00:30
49;166;18.71;00:33
49;167;8.74;00:20
49;168;22.65;00:38
49;169;9.33;00:21
49;170;19.47;00:36
49;171;24.38;00:41
49;172;22.7;00:37
49;173;9.76;00:22
49;174;8.97;00:21
49;175;23.18;00:38
49;176;10.64;00:22
49;177;20.87;00:35
49;178;10.38;00:22
49;179;10.28;00:22
49;180;20.62;00:36
49;181;10.56;00:19
49;182;9.57;00:21
49;183;15.64;00:28
49;184;20.83;00:36
49;185;20.38;00:35
49;186;21.61;00:37
49;187;21.61;00:37
49;188;21.56;00:36
49;189;24.32;00:40
49;190;24.46;00:41
49;191;11.32;00:21
49;192;27.16;00:50
49;193;10.7;00:19
49;194;22.95;00:37
49;195;21.83;00:35
49;196;16.62;00:31
49;197;28.87;00:52
49;198;10.24;00:22
50;0;32.75;00:39
50;1;37.67;00:39
50;2;13.7;00:21
50;3;15.57;00:24
50;4;12.46;00:18
50;5;18;00:24
50;6;24.42;00:25
50;7;15.08;00:23
50;8;24.4;00:25
50;9;26.48;00:28
50;10;11.36;00:18
50;11;23.91;00:25
50;12;16.81;00:19
50;13;14.2;00:20
50;14;13.82;00:18
50;15;17.17;00:20
50;16;18.01;00:22
50;17;18.06;00:23
50;18;17.54;00:26
50;19;9.51;00:19
50;20;5.62;00:11
50;21;17.52;00:21
50;22;18.62;00:23
50;23;18.65;00:25
50;24;5.11;00:09
50;25;18.46;00:25
50;26;14.66;00:21
50;27;4.99;00:14
50;28;9.14;00:15
50;29;4.04;00:10
50;30;5.49;00:10
50;31;18.6;00:23
50;32;5.4;00:15
50;33;5.2;00:14
50;34;18.48;00:24
50;35;20.46;00:24
50;36;12.02;00:19
50;37;9.95;00:17
50;38;15.07;00:21
50;39;10.27;00:18
50;40;7.06;00:13
50;41;15.57;00:20
50;42;7.13;00:13
50;43;25.61;00:35
50;44;15.8;00:20
50;45;4.99;00:11
50;46;24.3;00:30
50;47;19.54;00:25
50;48;4.06;00:15
50;49;7.35;00:18
50;50;0;00:00
50;51;6.88;00:17
50;52;24.3;00:30
50;53;3.53;00:12
50;54;31.12;00:36
50;55;17.64;00:24
50;56;16.46;00:22
50;57;5.59;00:14
50;58;8.58;00:21
50;59;31.56;00:37
50;60;11.75;00:20
50;61;27.42;00:36
50;62;24.47;00:29
50;63;32.19;00:39
50;64;3.94;00:13
50;65;5.18;00:14
50;66;25.31;00:33
50;67;5.43;00:14
50;68;24.88;00:30
50;69;5.63;00:15
50;70;17.81;00:24
50;71;5.55;00:15
50;72;17.79;00:24
50;73;4.7;00:13
50;74;27.18;00:38
50;75;17.89;00:24
50;76;25.31;00:32
50;77;32.95;00:40
50;78;27.43;00:32
50;79;3.42;00:09
50;80;33.35;00:41
50;81;25.16;00:28
50;82;18.55;00:25
50;83;25.89;00:30
50;84;26.46;00:32
50;85;25.77;00:31
50;86;3.91;00:10
50;87;26.63;00:36
50;88;33.4;00:39
50;89;27.39;00:38
50;90;18.83;00:26
50;91;6.95;00:16
50;92;19.75;00:28
50;93;26.47;00:32
50;94;27.68;00:38
50;95;11.21;00:24
50;96;26.86;00:36
50;97;6.96;00:16
50;98;4.59;00:10
50;99;33.38;00:39
50;100;4.97;00:12
50;101;26.11;00:30
50;102;10.41;00:22
50;103;28.96;00:41
50;104;28.67;00:38
50;105;5.27;00:14
50;106;7.66;00:18
50;107;27.53;00:32
50;108;30.2;00:41
50;109;27.05;00:33
50;110;28.38;00:36
50;111;26.31;00:30
50;112;30.11;00:41
50;113;29.64;00:40
50;114;34.55;00:41
50;115;33.26;00:40
50;116;11.74;00:26
50;117;27.54;00:35
50;118;28.91;00:41
50;119;33.45;00:39
50;120;34.27;00:40
50;121;27.71;00:34
50;122;22.68;00:37
50;123;26.63;00:29
50;124;9.56;00:21
50;125;11.5;00:26
50;126;12.45;00:28
50;127;26.65;00:43
50;128;7.26;00:15
50;129;25.56;00:40
50;130;7.38;00:19
50;131;11.01;00:22
50;132;11.58;00:26
50;133;21.36;00:34
50;134;26.64;00:43
50;135;26.15;00:42
50;136;19.64;00:32
50;137;26.3;00:43
50;138;7.97;00:15
50;139;20.91;00:28
50;140;26.42;00:43
50;141;19.66;00:32
50;142;23.13;00:38
50;143;19.63;00:31
50;144;25.24;00:39
50;145;21.3;00:34
50;146;22.91;00:36
50;147;8.04;00:18
50;148;7.76;00:16
50;149;15.82;00:27
50;150;22.28;00:36
50;151;11.41;00:25
50;152;18.98;00:30
50;153;25.5;00:45
50;154;22.59;00:38
50;155;15.67;00:26
50;156;42.47;00:36
50;157;18.83;00:30
50;158;24.18;00:38
50;159;15.13;00:26
50;160;43.94;00:41
50;161;25.3;00:44
50;162;44.02;00:41
50;163;8.58;00:16
50;164;24.42;00:38
50;165;20.22;00:33
50;166;23.71;00:36
50;167;14.17;00:24
50;168;27.64;00:41
50;169;13.67;00:25
50;170;24.46;00:39
50;171;29.37;00:44
50;172;27.7;00:40
50;173;11.12;00:22
50;174;15.05;00:27
50;175;28.17;00:41
50;176;10.81;00:21
50;177;22.57;00:39
50;178;10.71;00:21
50;179;10.82;00:21
50;180;22.32;00:40
50;181;10.6;00:19
50;182;15.65;00:27
50;183;20.63;00:30
50;184;22.53;00:40
50;185;22.08;00:39
50;186;26.6;00:40
50;187;26.6;00:40
50;188;26.55;00:39
50;189;29.31;00:43
50;190;29.46;00:44
50;191;11.35;00:21
50;192;45.75;00:46
50;193;10.74;00:19
50;194;27.95;00:40
50;195;26.82;00:38
50;196;21.62;00:34
50;197;45.28;00:48
50;198;15.38;00:27
51;0;29.73;00:40
51;1;35.21;00:40
51;2;10.83;00:22
51;3;12.7;00:26
51;4;9.58;00:20
51;5;14.28;00:25
51;6;20.7;00:27
51;7;19.26;00:30
51;8;20.67;00:27
51;9;22.75;00:29
51;10;6.28;00:14
51;11;20.19;00:26
51;12;13.08;00:20
51;13;8.92;00:20
51;14;8.54;00:18
51;15;13.45;00:22
51;16;14.29;00:24
51;17;14.33;00:24
51;18;21.71;00:33
51;19;13.68;00:26
51;20;5.43;00:13
51;21;13.8;00:23
51;22;14.9;00:25
51;23;14.93;00:27
51;24;5.51;00:14
51;25;14.73;00:27
51;26;9.38;00:22
51;27;2.84;00:08
51;28;3.71;00:10
51;29;10.97;00:19
51;30;5.1;00:12
51;31;14.88;00:25
51;32;2.36;00:06
51;33;2.86;00:08
51;34;14.76;00:25
51;35;16.74;00:26
51;36;16.19;00:26
51;37;2.46;00:09
51;38;8.97;00:20
51;39;2.38;00:09
51;40;11.23;00:20
51;41;10.3;00:21
51;42;11.3;00:20
51;43;21.89;00:36
51;44;10.52;00:21
51;45;9.16;00:18
51;46;20.57;00:32
51;47;15.81;00:27
51;48;1.49;00:05
51;49;0.37;00:01
51;50;6.55;00:15
51;51;0;00:00
51;52;20.58;00:32
51;53;2.44;00:06
51;54;27.39;00:37
51;55;12.36;00:25
51;56;11.19;00:23
51;57;1.13;00:04
51;58;2.21;00:08
51;59;27.84;00:39
51;60;3.5;00:10
51;61;23.69;00:38
51;62;20.75;00:31
51;63;28.46;00:41
51;64;3.23;00:07
51;65;2.46;00:06
51;66;21.59;00:34
51;67;2.09;00:05
51;68;21.16;00:32
51;69;1.99;00:06
51;70;12.53;00:24
51;71;2.23;00:06
51;72;12.51;00:24
51;73;2.35;00:06
51;74;23.46;00:39
51;75;12.61;00:24
51;76;21.58;00:34
51;77;29.23;00:42
51;78;23.71;00:34
51;79;4.11;00:10
51;80;29.63;00:42
51;81;21.43;00:30
51;82;13.27;00:26
51;83;22.16;00:31
51;84;22.74;00:33
51;85;17.22;00:32
51;86;4.72;00:12
51;87;22.91;00:38
51;88;29.67;00:41
51;89;23.67;00:39
51;90;13.56;00:27
51;91;4.25;00:10
51;92;14.47;00:29
51;93;22.75;00:34
51;94;23.96;00:40
51;95;5.67;00:15
51;96;19.78;00:39
51;97;4.57;00:11
51;98;7.21;00:15
51;99;29.65;00:41
51;100;4;00:11
51;101;17.05;00:32
51;102;5.89;00:14
51;103;22.4;00:42
51;104;19.79;00:40
51;105;4.3;00:13
51;106;4.75;00:13
51;107;17.47;00:33
51;108;20.71;00:41
51;109;18.07;00:35
51;110;19.49;00:38
51;111;16.34;00:31
51;112;20.61;00:41
51;113;20.14;00:40
51;114;30.83;00:43
51;115;29.53;00:41
51;116;6.59;00:18
51;117;17.6;00:35
51;118;22.6;00:42
51;119;29.73;00:40
51;120;30.55;00:42
51;121;17.43;00:34
51;122;17.86;00:35
51;123;22.9;00:31
51;124;6;00:15
51;125;6.98;00:18
51;126;7.3;00:19
51;127;21.83;00:41
51;128;6.29;00:14
51;129;20.74;00:37
51;130;6.42;00:18
51;131;6.48;00:15
51;132;7.06;00:18
51;133;16.55;00:32
51;134;21.82;00:40
51;135;21.33;00:40
51;136;14.82;00:30
51;137;21.49;00:41
51;138;7.01;00:14
51;139;12.66;00:28
51;140;21.6;00:41
51;141;14.84;00:30
51;142;18.31;00:36
51;143;14.82;00:29
51;144;20.42;00:37
51;145;16.48;00:32
51;146;18.09;00:34
51;147;7.07;00:17
51;148;7.69;00:17
51;149;9.92;00:23
51;150;17.47;00:34
51;151;7.86;00:19
51;152;14.16;00:28
51;153;23.97;00:42
51;154;17.77;00:36
51;155;9.77;00:22
51;156;39.6;00:38
51;157;14.02;00:28
51;158;19.36;00:36
51;159;9.23;00:22
51;160;25.5;00:45
51;161;23.77;00:41
51;162;25.3;00:44
51;163;7.62;00:15
51;164;19.6;00:36
51;165;15.4;00:31
51;166;18.89;00:34
51;167;8.91;00:21
51;168;22.83;00:39
51;169;9.51;00:22
51;170;19.64;00:37
51;171;24.55;00:42
51;172;22.88;00:38
51;173;9.93;00:23
51;174;9.14;00:22
51;175;23.36;00:39
51;176;9.84;00:20
51;177;21.05;00:36
51;178;9.74;00:20
51;179;9.85;00:20
51;180;20.8;00:37
51;181;9.63;00:18
51;182;9.74;00:22
51;183;15.81;00:28
51;184;21.01;00:37
51;185;20.55;00:36
51;186;21.78;00:38
51;187;21.78;00:38
51;188;21.74;00:37
51;189;24.5;00:41
51;190;24.64;00:42
51;191;10.39;00:20
51;192;27.34;00:50
51;193;9.77;00:18
51;194;23.13;00:38
51;195;22;00:36
51;196;16.8;00:32
51;197;29.05;00:53
51;198;10.42;00:23
52;0;30.84;00:36
52;1;24.26;00:30
52;2;30.29;00:31
52;3;23.75;00:31
52;4;29.04;00:28
52;5;23.93;00:30
52;6;11.39;00:17
52;7;43.33;00:40
52;8;6.39;00:12
52;9;8.53;00:18
52;10;21.21;00:27
52;11;5.9;00:11
52;12;7.6;00:18
52;13;9.85;00:24
52;14;9.67;00:23
52;15;7.28;00:17
52;16;7.39;00:17
52;17;7.44;00:18
52;18;45.79;00:44
52;19;37.76;00:36
52;20;29.18;00:31
52;21;6.73;00:15
52;22;7.95;00:20
52;23;5.57;00:16
52;24;28.67;00:29
52;25;5.58;00:15
52;26;11.38;00:22
52;27;24.31;00:30
52;28;24.01;00:29
52;29;27.21;00:28
52;30;29.05;00:31
52;31;6.11;00:14
52;32;24.48;00:31
52;33;24.95;00:32
52;34;7.17;00:17
52;35;4.07;00:10
52;36;40.27;00:36
52;37;24.82;00:31
52;38;12.06;00:26
52;39;25.14;00:32
52;40;35.31;00:31
52;41;9.94;00:20
52;42;35.38;00:31
52;43;2.2;00:07
52;44;10.32;00:20
52;45;30.93;00:33
52;46;1.25;00:04
52;47;7.66;00:16
52;48;26.62;00:36
52;49;26.4;00:34
52;50;34.21;00:39
52;51;26.62;00:34
52;52;0;00:00
52;53;30.48;00:37
52;54;3.97;00:11
52;55;8.4;00:17
52;56;9.52;00:20
52;57;23.93;00:36
52;58;21.5;00:38
52;59;4.41;00:12
52;60;20.71;00:36
52;61;2.9;00:07
52;62;2.51;00:06
52;63;4.6;00:13
52;64;23.5;00:37
52;65;23.51;00:37
52;66;1.01;00:02
52;67;23.13;00:36
52;68;2.18;00:06
52;69;23.33;00:37
52;70;7.66;00:15
52;71;22.79;00:35
52;72;7.64;00:15
52;73;23.03;00:36
52;74;2.67;00:08
52;75;7.82;00:16
52;76;2.26;00:06
52;77;3.52;00:10
52;78;2.44;00:07
52;79;23.05;00:36
52;80;3.61;00:11
52;81;5.44;00:10
52;82;7.56;00:16
52;83;4.13;00:09
52;84;3.61;00:10
52;85;5.12;00:12
52;86;27.2;00:35
52;87;3.09;00:09
52;88;4.33;00:12
52;89;2.87;00:08
52;90;7.55;00:16
52;91;20.42;00:34
52;92;6.86;00:14
52;93;4.72;00:11
52;94;3.17;00:09
52;95;13.88;00:27
52;96;3.51;00:10
52;97;22.99;00:35
52;98;26.92;00:34
52;99;4.33;00:11
52;100;22.07;00:36
52;101;6.39;00:13
52;102;17.84;00:28
52;103;4.44;00:12
52;104;3.56;00:10
52;105;25.53;00:35
52;106;19.81;00:32
52;107;5.7;00:13
52;108;4.48;00:12
52;109;4.92;00:11
52;110;3.84;00:10
52;111;6.59;00:12
52;112;4.79;00:13
52;113;4.49;00:13
52;114;4.63;00:13
52;115;5.56;00:16
52;116;12.98;00:25
52;117;4.61;00:12
52;118;4.4;00:12
52;119;5.03;00:14
52;120;4.89;00:13
52;121;5.58;00:13
52;122;5.72;00:13
52;123;6.91;00:11
52;124;17.97;00:30
52;125;16.39;00:26
52;126;12.14;00:23
52;127;5.31;00:15
52;128;21.38;00:32
52;129;5.81;00:15
52;130;24.57;00:36
52;131;16.13;00:26
52;132;15.93;00:25
52;133;5.99;00:14
52;134;5.69;00:15
52;135;5.53;00:16
52;136;8.17;00:16
52;137;5.68;00:16
52;138;18.13;00:28
52;139;9.63;00:18
52;140;5.92;00:16
52;141;8.3;00:15
52;142;5.71;00:15
52;143;8.77;00:16
52;144;6.25;00:15
52;145;6.52;00:16
52;146;6.29;00:15
52;147;23.23;00:31
52;148;23.8;00:32
52;149;10.67;00:20
52;150;6.84;00:16
52;151;15.49;00:25
52;152;8.68;00:15
52;153;7.35;00:19
52;154;7.15;00:18
52;155;10.97;00:20
52;156;9.54;00:24
52;157;8.93;00:16
52;158;7.31;00:18
52;159;14.64;00:22
52;160;9.05;00:23
52;161;7.14;00:18
52;162;8.61;00:21
52;163;19.69;00:29
52;164;7.41;00:20
52;165;10;00:18
52;166;8.73;00:20
52;167;14.98;00:23
52;168;8.03;00:20
52;169;15.71;00:24
52;170;9.57;00:23
52;171;10.08;00:26
52;172;8.21;00:21
52;173;15.56;00:24
52;174;13.02;00:20
52;175;8.65;00:23
52;176;15.45;00:23
52;177;9.42;00:20
52;178;15.2;00:23
52;179;15.09;00:23
52;180;9.72;00:21
52;181;17.54;00:26
52;182;13.3;00:20
52;183;10.55;00:16
52;184;10.34;00:23
52;185;9.81;00:22
52;186;9;00:22
52;187;8.98;00:21
52;188;9.44;00:24
52;189;10.44;00:26
52;190;12.04;00:27
52;191;17.86;00:27
52;192;12.82;00:34
52;193;17.26;00:26
52;194;17.86;00:26
52;195;9.89;00:23
52;196;11.53;00:20
52;197;16.29;00:32
52;198;13.54;00:20
53;0;31.06;00:42
53;1;35.98;00:41
53;2;12.01;00:23
53;3;13.88;00:27
53;4;10.76;00:20
53;5;16.31;00:26
53;6;22.73;00:28
53;7;16.74;00:26
53;8;22.71;00:28
53;9;24.79;00:30
53;10;9.65;00:19
53;11;22.22;00:27
53;12;15.11;00:21
53;13;12.51;00:22
53;14;12.13;00:20
53;15;15.48;00:23
53;16;16.32;00:24
53;17;16.37;00:25
53;18;19.19;00:30
53;19;11.17;00:22
53;20;3.41;00:12
53;21;15.83;00:24
53;22;16.93;00:26
53;23;16.96;00:27
53;24;3.42;00:11
53;25;16.77;00:27
53;26;12.97;00:23
53;27;4.04;00:12
53;28;7.08;00:15
53;29;8.45;00:15
53;30;3.08;00:11
53;31;16.91;00:25
53;32;5.73;00:12
53;33;4.25;00:12
53;34;16.79;00:26
53;35;18.77;00:26
53;36;13.67;00:22
53;37;5.83;00:15
53;38;13.38;00:23
53;39;5.75;00:15
53;40;8.71;00:16
53;41;13.88;00:23
53;42;8.78;00:16
53;43;23.92;00:37
53;44;14.11;00:23
53;45;6.64;00:14
53;46;22.6;00:32
53;47;17.85;00:27
53;48;1.34;00:05
53;49;3.24;00:08
53;50;4.03;00:12
53;51;2.78;00:07
53;52;22.61;00:33
53;53;0;00:00
53;54;29.43;00:38
53;55;15.95;00:26
53;56;14.77;00:24
53;57;1.44;00:05
53;58;4.48;00:11
53;59;29.87;00:39
53;60;5.79;00:15
53;61;25.73;00:39
53;62;22.78;00:31
53;63;30.5;00:41
53;64;1.6;00:04
53;65;1.64;00:04
53;66;23.62;00:35
53;67;2.65;00:06
53;68;23.19;00:32
53;69;2.85;00:08
53;70;16.12;00:26
53;71;2.77;00:07
53;72;16.1;00:26
53;73;2.09;00:06
53;74;25.49;00:40
53;75;16.2;00:26
53;76;23.62;00:34
53;77;31.26;00:43
53;78;25.74;00:35
53;79;2.61;00:08
53;80;31.66;00:43
53;81;23.47;00:30
53;82;16.86;00:27
53;83;24.2;00:32
53;84;24.77;00:34
53;85;21.14;00:33
53;86;3.1;00:10
53;87;24.94;00:38
53;88;31.71;00:41
53;89;25.7;00:40
53;90;17.14;00:28
53;91;4.31;00:10
53;92;18.06;00:30
53;93;24.78;00:34
53;94;25.99;00:40
53;95;7.78;00:18
53;96;23.7;00:40
53;97;4.63;00:12
53;98;4.7;00:11
53;99;31.69;00:41
53;100;4.07;00:11
53;101;20.97;00:33
53;102;8.09;00:17
53;103;26.32;00:42
53;104;23.71;00:40
53;105;4.37;00:13
53;106;5.34;00:14
53;107;21.39;00:34
53;108;24.63;00:42
53;109;21.99;00:36
53;110;23.41;00:38
53;111;20.26;00:32
53;112;24.53;00:42
53;113;24.06;00:41
53;114;32.86;00:43
53;115;31.57;00:42
53;116;9.42;00:22
53;117;21.52;00:36
53;118;26.52;00:43
53;119;31.76;00:41
53;120;32.58;00:43
53;121;21.35;00:35
53;122;21.78;00:36
53;123;24.94;00:31
53;124;7.23;00:16
53;125;9.18;00:22
53;126;10.13;00:23
53;127;25.75;00:42
53;128;6.36;00:14
53;129;24.66;00:38
53;130;6.48;00:18
53;131;8.68;00:18
53;132;9.26;00:21
53;133;20.47;00:33
53;134;25.74;00:41
53;135;25.25;00:41
53;136;18.74;00:31
53;137;25.4;00:42
53;138;7.07;00:14
53;139;17.67;00:30
53;140;25.52;00:42
53;141;18.76;00:31
53;142;22.23;00:37
53;143;18.73;00:30
53;144;24.34;00:38
53;145;20.4;00:33
53;146;22.01;00:35
53;147;7.14;00:16
53;148;7.06;00:16
53;149;14.92;00:26
53;150;21.38;00:35
53;151;9.09;00:20
53;152;18.08;00:29
53;153;24.6;00:44
53;154;21.69;00:37
53;155;14.78;00:25
53;156;40.78;00:39
53;157;17.94;00:29
53;158;23.28;00:37
53;159;11.43;00:24
53;160;29.42;00:46
53;161;24.4;00:43
53;162;25.86;00:46
53;163;7.68;00:15
53;164;23.52;00:37
53;165;19.32;00:32
53;166;22.81;00:35
53;167;13.27;00:23
53;168;26.74;00:40
53;169;12.78;00:23
53;170;23.56;00:38
53;171;28.47;00:43
53;172;26.8;00:39
53;173;10.22;00:21
53;174;11.34;00:25
53;175;27.27;00:40
53;176;9.91;00:20
53;177;21.68;00:38
53;178;9.81;00:20
53;179;9.92;00:20
53;180;21.42;00:39
53;181;9.7;00:18
53;182;11.94;00:25
53;183;19.73;00:29
53;184;21.63;00:39
53;185;21.18;00:38
53;186;25.7;00:39
53;187;25.7;00:39
53;188;25.66;00:38
53;189;28.42;00:42
53;190;28.56;00:43
53;191;10.45;00:20
53;192;33.38;00:49
53;193;9.84;00:18
53;194;27.05;00:39
53;195;25.92;00:37
53;196;20.72;00:33
53;197;36.81;00:52
53;198;14.48;00:26
54;0;32.87;00:41
54;1;26.29;00:34
54;2;32.31;00:36
54;3;25.44;00:34
54;4;31.07;00:33
54;5;25.62;00:33
54;6;7.94;00:16
54;7;45.36;00:45
54;8;5.96;00:17
54;9;5.72;00:11
54;10;22.91;00:30
54;11;8.9;00:19
54;12;10.6;00:25
54;13;21.85;00:31
54;14;21.46;00:29
54;15;10.28;00:25
54;16;10.39;00:25
54;17;10.44;00:25
54;18;47.81;00:48
54;19;39.79;00:41
54;20;30.87;00:35
54;21;9.73;00:23
54;22;10.95;00:27
54;23;8.57;00:23
54;24;30.36;00:32
54;25;8.58;00:23
54;26;14.3;00:30
54;27;26;00:33
54;28;25.7;00:32
54;29;28.91;00:32
54;30;30.75;00:34
54;31;9.11;00:22
54;32;26.17;00:34
54;33;26.64;00:35
54;34;10.17;00:25
54;35;7.08;00:17
54;36;42.29;00:41
54;37;26.51;00:34
54;38;22.72;00:32
54;39;26.83;00:35
54;40;37.33;00:36
54;41;12.85;00:27
54;42;37.41;00:35
54;43;2.62;00:08
54;44;13.23;00:28
54;45;32.62;00:36
54;46;4.25;00:12
54;47;10.57;00:24
54;48;28.31;00:40
54;49;28.09;00:37
54;50;35.9;00:42
54;51;28.31;00:38
54;52;3.97;00:11
54;53;32.17;00:40
54;54;0;00:00
54;55;11.31;00:24
54;56;12.44;00:27
54;57;29.86;00:40
54;58;28.36;00:40
54;59;0.62;00:02
54;60;28.31;00:38
54;61;1.87;00:06
54;62;5.42;00:14
54;63;1.24;00:04
54;64;36.67;00:44
54;65;31.19;00:43
54;66;4.42;00:11
54;67;30.82;00:41
54;68;5.1;00:13
54;69;30.72;00:42
54;70;10.57;00:22
54;71;30.57;00:41
54;72;10.55;00:22
54;73;31.09;00:42
54;74;2.74;00:08
54;75;10.73;00:23
54;76;5.18;00:13
54;77;2.14;00:06
54;78;5.35;00:14
54;79;36.15;00:40
54;80;2.69;00:07
54;81;7.68;00:17
54;82;10.47;00:23
54;83;7.05;00:16
54;84;6.53;00:18
54;85;8.04;00:20
54;86;36.64;00:42
54;87;5.36;00:15
54;88;2.58;00:07
54;89;4.03;00:12
54;90;10.47;00:23
54;91;26.17;00:42
54;92;9.77;00:22
54;93;7.46;00:18
54;94;3.81;00:11
54;95;16.79;00:34
54;96;6.09;00:16
54;97;28.74;00:43
54;98;37.32;00:42
54;99;3.11;00:08
54;100;37.7;00:43
54;101;8.63;00:20
54;102;23.59;00:36
54;103;3.88;00:11
54;104;5.59;00:15
54;105;31.29;00:43
54;106;25.57;00:40
54;107;7.79;00:20
54;108;3.92;00:12
54;109;7.39;00:18
54;110;5.41;00:14
54;111;8.82;00:20
54;112;4.23;00:12
54;113;4.46;00:12
54;114;3.97;00:11
54;115;4.72;00:11
54;116;15.9;00:32
54;117;7.65;00:18
54;118;3.83;00:11
54;119;4.91;00:10
54;120;5.73;00:12
54;121;8.05;00:19
54;122;7.95;00:19
54;123;9.15;00:19
54;124;23.72;00:38
54;125;22.14;00:34
54;126;15.06;00:30
54;127;4.75;00:14
54;128;27.13;00:40
54;129;5.25;00:14
54;130;30.33;00:44
54;131;21.89;00:34
54;132;21.68;00:33
54;133;8.23;00:20
54;134;7.13;00:15
54;135;4.96;00:15
54;136;11.08;00:23
54;137;5.12;00:15
54;138;23.89;00:36
54;139;12.54;00:25
54;140;7.29;00:16
54;141;10.54;00:23
54;142;6.44;00:17
54;143;11.68;00:23
54;144;5.69;00:14
54;145;9.62;00:22
54;146;7.71;00:20
54;147;28.99;00:40
54;148;29.56;00:40
54;149;13.58;00:27
54;150;9.28;00:20
54;151;21.25;00:33
54;152;10.91;00:22
54;153;7.12;00:15
54;154;8.93;00:21
54;155;18.94;00:29
54;156;10.67;00:16
54;157;11.84;00:23
54;158;8.74;00:20
54;159;20.4;00:30
54;160;8.82;00:19
54;161;6.91;00:14
54;162;8.38;00:17
54;163;25.45;00:37
54;164;6.84;00:20
54;165;14.14;00:24
54;166;8.16;00:20
54;167;20.73;00:31
54;168;7.8;00:16
54;169;21.47;00:32
54;170;9.34;00:18
54;171;12.14;00:19
54;172;7.98;00:17
54;173;21.32;00:32
54;174;18.77;00:28
54;175;8.42;00:18
54;176;21.21;00:31
54;177;9.19;00:16
54;178;20.95;00:31
54;179;20.85;00:31
54;180;9.49;00:17
54;181;23.29;00:34
54;182;19.06;00:28
54;183;16.24;00:25
54;184;10.11;00:19
54;185;9.58;00:18
54;186;8.77;00:18
54;187;8.75;00:17
54;188;9.21;00:20
54;189;13.13;00:19
54;190;13.17;00:19
54;191;23.61;00:35
54;192;13.95;00:26
54;193;23.02;00:34
54;194;13.55;00:20
54;195;9.66;00:18
54;196;13.25;00:24
54;197;13.47;00:25
54;198;19.29;00:28
55;0;23.3;00:38
55;1;29.49;00:36
55;2;16.78;00:28
55;3;12.06;00:25
55;4;15.54;00:25
55;5;12.25;00:24
55;6;16.62;00:24
55;7;29.34;00:39
55;8;11.62;00:18
55;9;18.67;00:26
55;10;6.72;00:14
55;11;11.13;00:17
55;12;3.84;00:12
55;13;4.77;00:13
55;14;5.08;00:12
55;15;3.97;00:13
55;16;3.24;00:10
55;17;3.22;00:10
55;18;31.79;00:42
55;19;23.77;00:35
55;20;17.49;00:25
